gia_ban_trieu,dien_tich_m2,price_per_m2,width,n_bedroom,n_toilet,house_type,legal_status,quan,phuong,cluster_km,cluster_gmm,PCA1,PCA2,segment_name
6000.0,30.0,200.0,4.0,3,0,1,1,0,2,0,1,-1.2837493514171434,0.08644852538551505,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
10750.0,64.0,167.96875,4.3,7,4,1,1,0,12,1,1,2.130273322890383,-0.691209954731079,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
11650.0,64.0,182.03125,4.2,5,5,2,1,0,17,1,0,2.570715510268691,0.5923186419896659,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
13000.0,120.0,108.33333333333333,4.0,5,3,1,1,0,8,1,1,2.560371326228396,-2.703732343018504,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6850.0,60.0,114.16666666666667,4.0,5,5,1,1,0,24,1,1,0.8951941780595349,-0.8174111984682609,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3200.0,25.0,128.0,3.8,1,1,1,0,0,10,0,1,-2.3680106782202066,-0.06986395662389462,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7900.0,60.0,131.66666666666666,4.6,4,4,1,1,0,7,0,1,0.5069831902778771,-1.118293542347276,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8000.0,82.0,97.5609756097561,4.6,3,3,1,1,0,12,0,1,0.3747676299935889,-1.8690524013662317,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8500.0,96.0,88.54166666666667,6.0,4,0,1,1,0,13,0,1,0.43133208813196694,-2.4461957482998438,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6050.0,28.0,216.07142857142858,3.6,3,4,1,1,0,2,0,1,-0.48846554028414396,0.5482909237624647,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8500.0,60.0,141.66666666666666,5.0,5,6,1,1,0,5,1,1,1.3174084549786553,-0.9910971515375783,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8900.0,83.0,107.2289156626506,4.0,5,0,1,1,0,5,0,1,0.5543726724725817,-2.225861237753588,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5350.0,38.8,137.88659793814435,3.3,2,2,1,0,0,4,0,1,-1.255199990121859,-0.3960686519448726,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
10100.0,70.0,144.28571428571428,5.8,4,3,1,1,0,7,1,1,0.9170409064512837,-1.1994863260812751,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4850.0,25.0,194.0,4.0,2,2,1,1,0,5,0,1,-1.4885779150622638,0.34916414024478737,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8800.0,90.0,97.77777777777777,5.6,4,0,1,1,0,14,0,1,0.40325171762480627,-2.167360591034091,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6500.0,45.7,142.2319474835886,4.0,2,2,1,0,0,4,0,1,-0.9148042476345702,-0.47596123530307294,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8300.0,55.0,150.9090909090909,8.0,4,3,1,1,0,4,0,1,0.32712558506489325,-0.9086325091427995,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8900.0,80.0,111.25,4.0,4,0,1,1,0,16,0,1,0.28483773611628466,-1.7177659009367152,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6600.0,39.0,169.23076923076923,4.0,3,0,2,1,0,12,0,0,-0.41302030027670944,0.5962283343072184,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5000.0,105.0,47.61904761904762,4.1,3,0,1,0,0,19,0,1,-0.30567807365008215,-2.6347090874956156,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
12900.0,66.0,195.45454545454547,5.2,5,6,2,1,0,5,1,0,2.969540870438728,0.40818409448439263,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7990.0,60.0,133.16666666666666,4.6,4,0,1,0,0,5,0,1,-0.18855073821690613,-1.0516718904147955,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7200.0,54.0,133.33333333333334,7.0,3,1,1,1,0,6,0,1,-0.6113857578091519,-1.1174152669398099,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7500.0,72.0,104.16666666666667,5.1,3,2,1,1,0,7,0,1,-0.10958637110904695,-1.7876092532796848,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8000.0,60.0,133.33333333333334,4.0,4,0,1,1,0,5,0,1,-0.25946956043658775,-1.3631053606413046,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7690.0,54.0,142.40740740740742,6.0,3,3,1,1,0,22,0,1,0.002644344358873366,-0.3878743846433005,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6890.0,52.0,132.5,4.1,5,5,1,1,0,10,1,1,0.7057261278657758,-0.8488316414360307,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7990.0,90.0,88.77777777777777,3.7,5,4,1,1,0,17,1,1,1.3370741877392165,-2.03550857681275,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5650.0,40.0,141.25,4.0,2,2,1,1,0,8,0,1,-1.214135543209523,-0.5646979040317296,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7500.0,40.0,187.5,4.0,3,4,1,1,0,8,0,1,-0.062400066892732906,0.11444108934770847,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5890.0,52.0,113.26923076923077,4.0,2,2,1,1,0,16,0,1,-0.9753254666596776,-0.9313577675614046,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4790.0,48.0,99.79166666666667,3.7,2,3,1,1,0,16,0,1,-1.0873437070485432,-0.9816942177510306,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6850.0,48.0,142.70833333333334,4.0,4,5,1,1,0,4,0,1,0.30672656931800907,-0.771398400727812,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8900.0,83.0,107.2289156626506,5.7,2,2,1,1,0,5,0,1,0.028210883343039846,-1.9822810662342267,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
1850.0,10.6,174.52830188679246,4.0,2,1,1,1,0,10,0,1,-2.489603603005788,0.47823496843147983,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2200.0,15.0,146.66666666666666,4.0,2,1,1,1,0,4,0,1,-2.4796031384337747,-0.170954039386745,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6860.0,36.0,190.55555555555554,3.6,3,3,1,1,0,4,0,1,-0.45974117397665976,0.05834056832715986,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5100.0,47.0,108.51063829787235,3.5,2,2,1,1,0,13,0,1,-1.2416685126133766,-0.9890249536401965,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2450.0,21.0,116.66666666666667,4.0,1,2,1,1,0,20,0,1,-2.4141207575099695,-0.09177883105967771,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2400.0,12.0,200.0,4.0,2,3,1,1,0,14,0,1,-1.8721870081651935,1.0201941295743786,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4360.0,64.0,68.125,6.0,3,3,1,1,0,6,0,1,-0.7207049166630617,-2.0979478055562977,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6950.0,60.0,115.83333333333333,4.0,7,0,1,0,0,23,0,1,0.6251069350074656,-0.8641266912697136,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7150.0,30.5,234.4262295081967,4.0,3,2,1,1,0,4,0,1,-0.5684000201285042,0.7056442211079216,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
12600.0,60.0,210.0,4.0,6,6,1,1,0,16,1,1,2.6109782369637053,0.2348315426342223,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5350.0,40.0,133.75,3.5,2,2,1,1,0,23,0,1,-1.1801806661751308,-0.19419964462514772,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6000.0,35.0,171.42857142857142,3.5,3,4,1,1,0,2,0,1,-0.5063669782482142,-0.19096344705080945,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9990.0,99.0,100.9090909090909,4.3,3,2,1,1,0,5,0,1,0.8023857336663061,-2.4351115332739575,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8200.0,72.0,113.88888888888889,4.0,4,2,1,1,0,6,0,1,0.3361968135095682,-1.7328617457491478,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4200.0,54.0,77.77777777777777,4.0,3,2,1,0,0,19,0,1,-0.9362221359087334,-1.0910598476698459,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4700.0,22.0,213.63636363636363,2.7,3,3,1,1,0,13,0,1,-0.95273737603604,0.9289468211070486,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5980.0,30.9,193.5275080906149,3.7,3,3,1,0,0,4,0,1,-0.6232929773252135,0.5135707752776969,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5900.0,53.0,111.32075471698113,4.0,3,0,1,1,0,16,0,1,-1.0428783682812335,-1.12833356647421,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
10880.0,68.0,160.0,4.0,5,0,1,1,0,16,1,1,0.8490066895725721,-0.862728592082753,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
13800.0,72.0,191.66666666666666,4.0,10,0,1,1,0,6,1,1,2.9698196270350743,-1.0643530789601958,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7200.0,53.0,135.8490566037736,4.0,4,0,1,1,0,20,0,1,-0.4114867728552488,-0.7184448519412922,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5900.0,53.0,111.32075471698113,4.0,4,0,1,1,0,15,0,1,-0.745435820323569,-1.2075344138061064,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
14500.0,68.0,213.23529411764707,4.0,5,0,1,1,0,24,1,1,1.6873440000385285,0.11194608993801396,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9899.0,60.0,164.98333333333332,4.0,6,0,1,1,0,24,1,1,0.9091848665194043,-0.4328937406072001,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5390.0,58.0,92.93103448275862,4.0,4,0,1,1,0,6,0,1,-0.8597236537977324,-1.8395307398992096,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7450.0,75.0,99.33333333333333,4.0,3,0,1,1,0,10,0,1,-0.44171184567945493,-1.920455565838503,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6000.0,35.0,171.42857142857142,4.6,3,0,1,1,0,20,0,1,-1.148744010678246,0.1669470140297826,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
12500.0,117.0,106.83760683760684,5.6,3,3,1,1,0,17,1,1,1.8707756753676867,-2.2884779086879656,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
2570.0,12.5,205.6,4.0,2,1,1,1,0,4,0,1,-2.2754047890113465,0.6686470054185601,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7800.0,60.0,130.0,5.0,5,5,1,0,0,5,1,1,1.0414263839558127,-0.8861104920625154,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9200.0,86.0,106.97674418604652,4.2,4,0,1,1,0,20,0,1,0.4659649423110873,-1.7709720949574337,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9890.0,90.0,109.88888888888889,4.0,5,0,1,1,0,24,1,1,1.0018434591304448,-1.7332453788481548,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6480.0,59.0,109.83050847457628,3.4,3,2,1,1,0,10,0,1,-0.49193190632445166,-1.3533776901885917,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8700.0,86.7,100.34602076124567,5.3,4,4,1,1,0,10,1,1,1.075816962771011,-1.985644043735707,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4980.0,32.0,155.625,4.0,2,2,1,1,0,15,0,1,-1.3833485565520096,0.008071222408967434,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7750.0,52.0,149.03846153846155,4.0,4,4,1,1,0,24,0,1,0.5070721470729007,-0.18883735519600953,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6050.0,26.71,226.5069262448521,3.7,3,4,1,1,0,2,0,1,-0.4795427208822443,0.7138733030639395,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
18500.0,40.3,459.0570719602978,3.3,3,3,2,1,0,10,1,0,3.112528978818096,4.574563343719163,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4850.0,25.0,194.0,5.0,2,2,1,1,0,5,0,1,-1.4879464891453413,0.34763220545785933,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2580.0,15.0,172.0,4.0,1,0,1,0,0,4,0,1,-2.759405383543772,0.47981627135453253,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3980.0,32.0,124.375,5.0,2,0,1,1,0,10,0,1,-2.0747756019310937,-0.6741044620169957,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3900.0,22.0,177.27272727272728,26.0,2,0,1,1,0,13,0,0,-2.074789166244747,0.29837200433442723,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5950.0,36.0,165.27777777777777,9.0,3,2,1,1,0,13,0,0,-0.8189333634451751,-0.05954374064155921,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7950.0,40.0,198.75,4.0,4,5,1,1,0,16,1,1,0.6057442776024724,0.5210211866669191,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
16800.0,43.0,390.69767441860466,6.46,4,3,2,1,0,16,1,0,3.0084316933402664,3.7361713432779684,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4680.0,35.0,133.71428571428572,4.0,3,2,1,1,0,17,0,1,-1.1275645822455542,-0.3318887023156925,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2400.0,13.0,184.6153846153846,4.0,2,3,1,1,0,14,0,1,-1.902578889874987,0.7942559154632218,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6950.0,33.0,210.6060606060606,4.6,3,3,1,1,0,4,0,1,-0.43697674029862993,0.3861926864543329,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3200.0,37.0,86.48648648648648,3.8,3,3,1,0,0,20,0,1,-1.2023940812085157,-0.5481770054361117,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4950.0,25.0,198.0,3.7,2,2,1,1,0,4,0,1,-1.4663161797166864,0.3720058370084752,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13500.0,150.0,90.0,5.85,8,0,1,0,0,8,1,1,3.5695729153041857,-3.544829682192713,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3650.0,22.0,165.9090909090909,4.0,3,3,1,1,0,4,0,1,-1.3476810983051335,0.0031936524181396427,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
14800.0,80.0,185.0,5.0,10,6,1,1,0,17,1,1,4.511282605769483,-0.6610975558372658,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5950.0,58.0,102.58620689655173,4.0,3,0,1,0,0,5,0,1,-0.9736444040144963,-1.37761767248718,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9500.0,40.0,237.5,4.0,4,3,1,0,0,17,1,1,0.6844333428167406,1.2872136974231372,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
2450.0,18.0,136.11111111111111,2.6,2,3,1,1,0,14,0,1,-1.9553762222734719,0.04654952232715988,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7500.0,42.0,178.57142857142858,6.8,5,5,1,1,0,20,1,1,0.8389647355413413,0.2825994967121882,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
13570.0,72.0,188.47222222222223,3.2,10,6,1,1,0,11,1,1,4.11725520525476,-0.6412870280093876,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
11500.0,80.0,143.75,5.0,3,5,1,1,0,6,1,1,1.4172645056601094,-1.285510758742048,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9900.0,90.0,110.0,5.0,6,4,1,1,0,24,1,1,2.0829578643622275,-1.5755196230160387,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
2400.0,12.0,200.0,3.0,2,3,1,1,0,14,0,1,-1.872818434082116,1.0217260643613069,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5450.0,60.0,90.83333333333333,4.0,3,2,1,1,0,14,0,1,-0.6777209211992107,-1.5064079232390426,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
19500.0,110.0,177.27272727272728,4.0,8,6,1,1,0,24,1,1,5.293846878700163,-1.0435356266218478,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7890.0,54.0,146.11111111111111,4.0,2,0,1,1,0,24,0,1,-0.8235404833499302,-0.37821100981894673,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6860.0,36.0,190.55555555555554,3.6,5,3,1,1,0,4,0,1,0.14966279867712234,-0.03726788855844771,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8900.0,70.0,127.14285714285714,3.5,7,6,1,1,0,16,1,1,2.218311190292708,-1.1357471099069638,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
13500.0,94.0,143.61702127659575,5.6,3,3,1,1,0,14,1,1,1.6937098101829962,-1.4186507853878236,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3200.0,40.0,80.0,4.0,3,3,1,1,0,20,0,1,-1.2382896388443596,-1.0109622472811166,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8500.0,45.0,188.88888888888889,4.0,4,5,1,1,0,22,1,1,0.8060578132990426,0.47751286883488814,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
14500.0,70.0,207.14285714285714,4.2,4,4,1,1,0,24,1,1,2.175299468477581,0.24278871053125448,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3980.0,24.0,165.83333333333334,4.0,2,3,1,1,0,24,0,1,-1.4135231797806895,0.6382334042442962,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5980.0,40.0,149.5,4.7,3,3,1,1,0,4,0,1,-0.6625108552214104,-0.5764363842617902,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3690.0,22.7,162.55506607929516,4.0,2,2,1,1,0,20,0,1,-1.7203056534673786,0.4430027756815047,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
14500.0,98.0,147.9591836734694,7.0,5,6,2,1,0,20,1,0,3.810375926715579,-0.4056009446120128,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
2400.0,12.0,200.0,4.0,2,3,1,1,0,14,0,1,-1.8721870081651935,1.0201941295743786,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6000.0,56.0,107.14285714285714,4.2,2,2,1,1,0,5,0,1,-0.9794439419308947,-1.4401106219059359,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6000.0,55.7,107.71992818671454,3.8,2,2,1,1,0,5,0,1,-0.9836010004503148,-1.425667548007952,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7150.0,30.5,234.4262295081967,6.5,3,4,1,1,0,4,0,1,-0.1799507095438349,0.8045861594693292,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5990.0,58.0,103.27586206896552,4.2,2,3,1,1,0,5,0,1,-0.7617238818481634,-1.4812259339033744,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6950.0,64.0,108.59375,5.0,2,2,1,1,0,23,0,1,-0.5301333680942557,-1.0168082444239726,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6390.0,46.0,138.91304347826087,4.1,2,2,1,1,0,17,0,1,-0.9165572244607848,-0.4334056818420783,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5890.0,72.0,81.80555555555556,7.2,2,1,1,1,0,15,0,1,-0.8911032008427701,-1.8474404456137217,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3050.0,17.0,179.41176470588235,3.5,1,2,1,1,0,16,0,1,-2.2171431704799134,0.7053105717576806,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5000.0,33.0,151.5151515151515,4.0,3,0,2,0,0,5,0,0,-0.8325040702409456,0.5713713487929624,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6860.0,36.0,190.55555555555554,3.6,5,0,1,0,0,4,0,1,-0.3578847060260074,0.1231876604740725,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6950.0,33.0,210.6060606060606,4.0,3,0,1,0,0,4,0,1,-0.9449031005519132,0.5475673963590099,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
1750.0,10.0,175.0,3.5,2,1,2,0,0,13,0,0,-1.7986825191040576,1.6944783556822525,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
15900.0,80.0,198.75,9.6,4,4,2,1,0,10,1,0,3.1010816663310266,0.27203469324026497,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7890.0,45.0,175.33333333333334,4.2,2,2,1,1,0,5,0,1,-0.6532018320770804,-0.29825564576399616,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8790.0,45.0,195.33333333333334,7.0,8,6,1,1,0,16,1,1,2.2461747826655647,0.23178733506816768,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5990.0,56.0,106.96428571428571,4.2,2,0,1,0,0,5,0,1,-1.2958131094635816,-1.2306888116765446,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
12600.0,60.0,210.0,4.2,10,6,1,1,0,23,1,1,3.8807285360392405,0.2630845741292704,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3980.0,20.0,199.0,4.0,2,0,1,0,0,23,0,1,-1.898251035555253,1.2920029648913753,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5490.0,44.0,124.77272727272727,3.6,2,0,1,0,0,15,0,1,-1.4808455565865513,-0.4347536962869977,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5999.0,55.7,107.70197486535008,3.8,2,2,1,1,0,5,0,1,-0.9838270141626452,-1.4259107955827668,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5190.0,42.0,123.57142857142857,3.6,2,2,1,1,0,14,0,1,-1.266738401302259,-0.654254316291679,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6690.0,52.0,128.65384615384616,3.6,4,5,1,1,0,24,0,1,0.456313964853616,-0.4127715922072537,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7850.0,45.9,171.0239651416122,4.0,3,3,1,1,0,14,0,1,-0.09318077350957564,-0.08786840444308405,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5890.0,50.0,117.8,5.0,2,2,1,1,0,7,0,1,-1.0638544591420918,-1.1141241092027747,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7150.0,30.5,234.4262295081967,6.5,4,3,1,1,0,4,0,1,-0.06868409611312547,0.7053960433621612,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3690.0,24.5,150.6122448979592,4.0,3,2,1,1,0,2,0,1,-1.5501927344401496,-0.36621898814489867,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3200.0,25.0,128.0,4.0,2,1,1,1,0,10,0,1,-2.1359410206953466,-0.43258778404969594,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5500.0,55.0,100.0,7.0,2,2,1,1,0,14,0,1,-1.0386522844871455,-1.2385525229652543,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2390.0,10.0,239.0,4.0,2,3,1,1,0,14,0,1,-1.7865432983427383,1.5819982543172564,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7000.0,54.0,129.62962962962962,7.0,3,0,1,0,0,4,0,1,-0.7921486458603957,-0.9671408823793475,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3900.0,27.0,144.44444444444446,3.0,2,0,1,1,0,13,0,1,-2.099082132526295,-0.20698581570367372,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
16000.0,108.0,148.14814814814815,6.0,10,6,1,1,0,13,1,1,5.103885130028975,-1.847745351468009,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
12900.0,66.0,195.45454545454547,5.2,6,0,2,1,0,5,1,0,2.11363061938853,0.05206454005540562,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
10500.0,55.0,190.9090909090909,4.0,5,0,1,0,0,22,1,1,0.7512754179207306,0.3171462458795186,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5450.0,60.0,90.83333333333333,4.0,3,2,1,1,0,14,0,1,-0.6777209211992107,-1.5064079232390426,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4350.0,30.0,145.0,3.5,2,2,1,1,0,4,0,1,-1.6421314620513672,-0.4398073172812939,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9900.0,53.0,186.79245283018867,5.0,10,0,1,1,0,23,1,1,2.057334893961395,-0.22285271453911437,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6350.0,55.0,115.45454545454545,4.0,4,0,1,1,0,13,0,1,-0.6325348239204326,-1.2543783551674266,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8300.0,90.0,92.22222222222223,4.0,6,0,1,1,0,17,1,1,0.9314486537570104,-2.2422465158129357,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9200.0,86.0,106.97674418604652,4.0,9,0,1,1,0,20,1,1,1.9893485887621583,-2.0096868502140666,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9950.0,82.0,121.34146341463415,4.0,8,0,1,1,0,17,1,1,1.7584088363734365,-1.780006831053343,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6650.0,60.0,110.83333333333333,4.0,4,0,1,1,0,22,0,1,-0.4355764958044532,-1.1345412646643722,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2850.0,18.0,158.33333333333334,2.29,2,0,1,0,0,16,0,1,-2.309693844096837,0.5685159523146132,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7500.0,65.0,115.38461538461539,4.0,4,0,1,1,0,16,0,1,-0.22546534932380122,-1.3612436520552975,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
15500.0,54.0,287.037037037037,3.3,3,3,2,1,0,7,1,0,2.294970691871321,1.8925194370671592,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3850.0,39.0,98.71794871794872,5.0,2,2,1,1,0,22,0,1,-1.570857436376448,-0.6806053196935272,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6990.0,46.0,151.95652173913044,4.0,3,0,1,1,0,10,0,1,-0.9066722757175716,-0.6273096305497744,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2550.0,18.0,141.66666666666666,3.0,3,3,1,1,0,13,0,1,-1.622954416905149,0.04129658692869192,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5850.0,40.0,146.25,4.0,4,0,1,1,0,7,0,1,-0.9491144310203001,-0.7269967609196426,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7500.0,47.0,159.5744680851064,4.0,4,0,1,1,0,20,0,1,-0.39985143047395,-0.27804456427868685,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9990.0,96.0,104.0625,4.0,4,0,1,1,0,5,0,1,0.6725428458046321,-2.481891645816879,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
